id_depute|nom|prenom|lien|naissance_j|naissance_m|naissance_a|deces_j|deces_m|deces_a
4264|Lagnel|Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4264|8|10|1831|9|4|1907
4312|Lamendin|Arthur|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4312|2|3|1852|3|11|1920
4337|Laniel|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4337|9|1|1857|21|5|1936
4340|Lannelongue|Odilon, Marc|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4340|4|12|1840|22|12|1911
4341|Lannes de Montebello|Adrien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4341|9|7|1851|6|6|1935
4346|Laporte|Gaston|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4346|16|4|1842|23|7|1903
4363|Laroche-Joubert|Edgard|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4363|12|9|1843|14|11|1913
4367|Laroze|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4367|25|5|1861|13|2|1943
4376|Lascombes|Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4376|13|7|1840|28|6|1905
4384|Lasserre|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4384|6|11|1862|11|11|1933
7496|Laurençon|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7496|16|10|1841|12|7|1922
7525|Lavertujon|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7525|19|4|1855|11|9|1907
7528|Laville|André, Gilbert, Adolphe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7528|6|6|1831|6|7|1912
7532|Lavy|Jean-Baptiste, Aimé|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7532|26|9|1850|3|11|1921
7546|Le Borgne|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7546|1|9|1844|24|1|1907
7552|Le Cerf|René|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7552|21|11|1846|4|3|1901
7556|Le Clec'H|Albert, Marie, Nicolas, Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7556|10|4|1857|||
7561|Le Coupanec|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7561|1|11|1857|5|6|1905
7585|Le Gavrian|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7585|28|2|1832|11|7|1901
7591|Le Hérissé|René|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7591|14|12|1857|23|5|1922
803|Le Loup de La Biliais|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/803|22|3|1836|22|7|1916
7597|Le Mare|Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7597|1|9|1848|9|9|1904
7601|Le Moign|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7601|17|3|1824|13|11|1902
7602|Le Moigne|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7602|19|7|1849|14|3|1930
7605|Le Myre de Vilers|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7605|17|2|1833|9|3|1918
3906|Le Sage d'Hauteroche d'Hulst|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3906|1|10|1841|6|11|1896
7623|Le Senne|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7623|21|4|1848|13|2|1901
7628|Le Troadec|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7628|28|4|1860|31|3|1933
7638|Lebaudy|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7638|4|7|1858|17|10|1937
7646|Lebon|Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7646|13|11|1849|28|2|1906
7645|Lebon|André|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7645|26|7|1858|17|2|1938
7650|Lebret|Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7650|7|11|1853|17|1|1927
7653|Lebrun|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7653|28|7|1840|24|6|1894
7555|Lechevallier|Ferdinand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7555|20|1|1840|27|1|1905
4091|Leclerc de Juigné|Charles, Etienne, Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4091|15|6|1825|13|10|1900
7666|Leconte|Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7666|21|12|1824|6|9|1905
7699|Leffet|Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7699|21|5|1838|20|4|1909
7703|Lefoullon|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7703|3|7|1844|28|12|1895
7718|Léglise|Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7718|19|11|1843|12|11|1915
8238|Legludic|Léon, Prosper|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/8238|16|4|1843|28|7|1904
7722|Legoux-Longpré|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7722|9|7|1850|6|7|1894
7726|Legrand|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7726|13|5|1834|31|5|1895
7725|Legrand|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7725|31|7|1857|21|11|1928
7723|Legrand|Arthur, Marie, Alexis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7723|28|10|1833|8|5|1916
7727|Legras|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7727|22|7|1840|17|4|1896
7750|Lemercier|Anatole, Jean, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7750|25|6|1820|26|12|1897
7752|Lemire|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7752|23|4|1853|7|3|1928
7784|Lepez|Ferdinand-Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7784|8|7|1850|21|11|1936
7801|Leroy|Modeste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7801|22|3|1855|25|12|1934
7798|Leroy|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7798|25|4|1844|8|12|1895
7796|Leroy|Arthur|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7796|8|7|1828|27|3|1909
7808|Lesage|Maximilien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7808|2|5|1852|23|1|1897
7807|Lesage|Casimir|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7807|19|12|1835|9|12|1922
7819|Leteurtre|Valérius, Alphonse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7819|16|7|1837|21|9|1905
7826|Levecque|Fernand, Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7826|2|9|1852|4|7|1947
7828|Leveillé|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7828|22|10|1834|24|7|1912
7831|Levet|Georges, Jean, Angel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7831|13|4|1834|25|7|1911
7839|Leydet|Victor|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7839|3|7|1845|22|10|1908
7842|Leygues|Raymond|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7842|8|4|1850|15|7|1929
7840|Leygues|Jean, Claude, Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7840|29|10|1856|2|9|1933
7857|Linard|Désiré, Adolphe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/7857|29|10|1839|30|4|1898
4812|Loriot|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4812|27|3|1850|31|7|1930
4813|Lorois|Paul, Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4813|29|9|1831|4|1|1899
4828|Loup|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4828|24|6|1846|27|2|1922
4836|Loyer|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4836|21|7|1844|19|3|1902
4846|Luce de Casabianca|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4846|27|11|1847|27|1|1920
4889|Magnien|Gabriel, Adolphe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4889|5|1|1836|8|9|1914
4919|Malausséna|Arthur|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4919|26|10|1846|26|6|1899
4942|Malzac|Louis, Antoine, Ulysse, Miranda|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4942|13|7|1850|5|4|1925
4953|Mandeville|Lucien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4953|1|7|1838|26|5|1914
4978|Marchegay|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4978|5|10|1869|15|9|1933
4980|Marcillat|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4980|21|11|1849|12|10|1911
4988|Maret|Henry|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4988|4|3|1837|5|1|1917
4990|Marfan|Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4990|24|6|1827|22|7|1898
5011|Marmottan|Pierre, Joseph, Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5011|30|7|1832|5|1|1914
5055|Martinon|Honoré, Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5055|15|7|1854|9|7|1947
5058|Marty|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5058|31|1|1838|5|11|1916
5059|Maruéjouls|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5059|4|7|1837|22|10|1908
5063|Mas|Alphonse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5063|31|1|1850|27|1|1931
5081|Masson|François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5081|28|7|1845|19|3|1923
5093|Mathé|Pierre, Félix|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5093|20|12|1834|27|7|1911
5168|Méline|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5168|20|5|1838|21|12|1925
5196|Mercier|Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5196|23|3|1835|19|4|1923
5195|Mercier|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5195|18|3|1836|7|7|1897
5209|Merlou|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5209|18|2|1849|23|9|1909
5223|Mesureur|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5223|2|4|1847|19|7|1925
5247|Mézières|Alfred, Jean, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5247|19|11|1826|10|10|1915
5251|Michau|Théophile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5251|8|3|1843|12|5|1915
5267|Michelin|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5267|3|5|1847|7|10|1912
5269|Michou|Casimir, Laurent|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5269|29|12|1823|31|7|1901
5272|Mielvacque de Lacour|Michel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5272|29|5|1854|24|7|1912
5284|Millerand|Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5284|10|2|1859|6|4|1943
3542|Millin de Grandmaison|Georges, Charles, Alfred, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/3542|14|5|1865|3|12|1943
5289|Million|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5289|18|9|1829|14|7|1901
5293|Millochau|Emile, Narcisse|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5293|15|3|1846|24|9|1929
5302|Mir|Eugène, Bertrand, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5302|14|4|1843|26|3|1930
5305|Mirman|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5305|28|1|1865|11|11|1941
4130|Monjaret de Kerjégu |James, Marie, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/4130|27|2|1846|23|12|1908
5370|Montaut|Bernard, Louis, Célestin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5370|27|7|1823|12|2|1899
5416|Moret|Arthur|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5416|10|11|1846|28|2|1930
5420|Morillot|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5420|19|7|1838|20|10|1909
5430|Morlot|Louis-Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5430|10|10|1859|21|1|1907
5433|Moroux|Alfred|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5433|6|6|1849|23|3|1906
5445|Mougeot|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5445|10|11|1857|25|10|1928
5446|Mougin|Xavier|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5446|14|6|1837|22|10|1912
5484|Munin-Bourdin|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5484|7|1|1855|4|10|1909
5506|Naquet|Alfred, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5506|6|10|1834|10|11|1916
5530|Néron-Bancel|Emile|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5530|23|1|1859|8|6|1931
5558|Nivert|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5558|21|10|1844|||
5564|Noël|Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5564|26|7|1847|25|12|1930
5591|Obissier Saint-Martin|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5591|26|11|1833|3|7|1911
5592|Odilon-Barrot|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5592|3|1|1841|16|4|1904
5609|Ordinaire|Dionys, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5609|10|6|1826|15|10|1896
5611|Oriol|Benoît|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5611|27|7|1840|4|11|1926
5615|Orsat|Léon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5615|27|6|1849|16|10|1897
5638|Ouvré|André|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5638|23|5|1852|23|9|1918
5657|Pajot|Christophe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5657|30|6|1844|5|2|1929
5665|Pams|Jules, Joseph, Louis, Hippolyte|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5665|14|7|1852|12|5|1930
5670|Papelier|Albert|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5670|5|12|1845|10|10|1918
5702|Passy|Louis, Charles, Paulin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5702|4|12|1830|31|7|1913
5728|Paulin-Méry|César, Auguste, Paulin dit|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5728|14|6|1860|25|1|1913
5729|Paulmier|Charles, Ernest|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5729|2|4|1848|22|7|1907
5745|Pédebidou|Adolphe, Jean, Marie, Cyprien, Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5745|16|12|1854|25|3|1925
5764|Pelletan|Camille|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5764|23|6|1846|4|6|1915
1484|Perier dit Casimir-Perier|Jean, Paul, Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/1484|8|11|1847|11|3|1907
5810|Perrier|Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5810|15|4|1836|7|4|1914
5815|Perrin|Jean, Isaac|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5815|11|10|1842|3|9|1904
5853|Pétrot|Albert, Augustin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5853|3|6|1837|11|12|1897
5873|Peytral|Paul, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5873|20|1|1842|30|11|1919
5886|Philipon|Edouard, Paul, Lucien|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5886|8|1|1851|17|3|1926
5890|Philippoteaux|Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5890|17|4|1821|21|2|1895
5904|Pichon|Louis, Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5904|11|6|1849|12|7|1916
710|Pierres de Bernis|François, Henri, Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/710|8|1|1842|16|7|1902
5981|Plichon|Jean, Ignace, Alexis, Winoc|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5981|14|6|1863|22|9|1936
5983|Plissonnier|Simon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5983|12|4|1847|5|10|1931
5987|Pochon|Alexandre, Joseph, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5987|7|6|1840|13|9|1908
5994|Poincaré|Raymond|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/5994|20|7|1860|15|10|1934
6408|Pommeray|Léon, Louis, Annie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6408|21|10|1858|21|3|1931
6423|Pontallié|Edouard|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6423|14|10|1855|7|7|1928
6434|Porteu de la Morandière|Armand, Albert, Hyacinthe|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6434|9|12|1839|8|3|1906
6455|Poupin|Victor, Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6455|3|1|1838|28|6|1906
6457|Pourquery de Boisserin|Joseph-Gaston|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6457|8|6|1852|10|7|1920
6459|Pourteyron|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6459|30|3|1846|4|10|1936
6484|Prax-Paris|Adrien, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6484|2|10|1829|22|9|1909
6526|Prud'Homme-Havette|Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6526|8|9|1834|24|11|1904
6527|Prudent-Dervillers|Prudent, Onésime|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6527|1|12|1849|31|10|1896
6564|Quintaa|Justin|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6564|6|12|1843|28|7|1900
6567|Rabier|Fernand, Athos|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6567|23|7|1855|15|4|1933
6580|Ragot dit Ragot-Blondeau|Constant, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6580|2|12|1838|20|1|1922
6581|Raiberti  |Flaminius|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6581|13|4|1862|16|12|1929
6585|Rajon|Claude, Pierre, Antoine, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6585|2|6|1866|3|10|1932
1788|Rameau dit Chevrey-Rameau|Paul, Dominique|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/1788|5|7|1836|8|7|1914
6609|Rathier|Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6609|11|11|1859|5|1|1895
6613|Rauline|Gustave, Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6613|1|6|1822|3|3|1904
6631|Raynal|David|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6631|26|2|1840|28|1|1903
6638|Réal|Gabriel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6638|29|4|1845|19|10|1919
6642|Reboulin|Eugène, Jules, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6642|5|4|1852|27|4|1905
6643|Récipon|Emile, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6643|18|10|1839|20|2|1895
6651|Regnault|Alfred, Nicolas|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6651|19|6|1843|12|7|1923
6661|Reille-Soult-Dalmatie|René, Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6661|4|2|1835|21|11|1898
6658|Reille-Soult-Dalmatie|André|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6658|7|10|1861|22|1|1898
6663|Reinach|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6663|30|9|1856|18|4|1921
6678|Renault-Morlière|Amédée, Joseph, Romaire|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6678|11|10|1839|28|7|1907
6682|Renou|Victor, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6682|30|12|1845|18|7|1904
6701|Rey|Emile, Maurice, Lucien, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6701|4|10|1838|16|11|1922
6700|Rey|Aristide, Emile, Jules|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6700|12|7|1834|19|2|1901
6727|Ribot|Alexandre, Félix, Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6727|7|2|1842|13|1|1923
6729|Ricard|Louis, Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6729|17|3|1839|2|3|1921
6728|Ricard|Henri, Charles, Louis|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6728|26|7|1849|21|3|1910
6739|Richard|Pierre, Marie|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6739|18|4|1864|4|9|1911
6766|Rigaud|Jean-Baptiste, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6766|23|11|1829|19|9|1898
6782|Riotteau|Emile, Alexandre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6782|18|12|1837|8|4|1927
6785|Rioust de Largentaye|Frédéric|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6785|6|3|1853|15|1|1921
6790|Rispal|Auguste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6790|25|5|1836|23|3|1932
6794|Riu|Eugène, Daniel, Clélia|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6794|15|7|1832|24|1|1895
6001|Rivet|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6001|25|2|1848|20|6|1936
6027|Roch|Gustave|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6027|10|3|1844|12|7|1923
6031|Roche|Jules, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6031|22|5|1841|8|4|1923
6029|Roche|Ernest, Jean|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6029|29|10|1850|27|12|1917
6059|Rolland|Edouard, Antoine, Guillaume|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6059|7|5|1833|7|9|1919
6090|Rose|Théodore, François|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6090|10|2|1852|27|10|1917
6107|Rouanet|Gustave, Armand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6107|14|7|1855|11|2|1927
6135|Rousse|Charles, Raphaël, Martial|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6135|26|1|1860|26|12|1925
6152|Rouvier|Maurice, Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6152|17|4|1842|7|6|1911
6164|Roux dit Charles-Roux|Charles, Jules, Théodore|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6164|14|11|1841|6|3|1918
6168|Rouzaud|Henri, Pierre, Jean-Baptiste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6168|14|11|1855|17|7|1935
6175|Royer|Gabriel, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6175|1|10|1825|26|11|1898
6179|Rozet|Albin, Antoine|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6179|5|12|1852|13|9|1915
6182|Ruau|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6182|5|6|1865|20|9|1923
6183|Rubillard|Anselme, Maurice|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6183|25|9|1826|3|2|1905
6212|Saint|Charles|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6212|13|9|1826|28|1|1902
6215|Saint-Germain|Marcel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6215|31|1|1853|8|2|1939
6230|Saint-Romme|Auguste, Mathias|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6230|3|11|1844|11|3|1920
6250|Salis|Jacques, Michel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6250|21|3|1848|16|11|1919
6264|Samary|Paul|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6264|7|2|1848|31|5|1911
6294|Sarrazin|Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6294|5|4|1854|18|5|1931
6297|Sarrien|Ferdinand|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6297|15|10|1840|28|11|1915
6306|Saumande|Georges|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6306|21|1|1851|25|12|1930
6311|Sautumier|Louis, Simon|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6311|21|3|1869|12|11|1896
6317|Sauvanet|Charles, Pierre|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6317|27|11|1851|28|6|1939
6320|Sauzet|Marc|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6320|18|2|1852|7|2|1912
6324|Savary de Beauregard|Henri|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6324|11|10|1862|18|4|1913
6327|Say|Léon, Jean-Baptiste|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6327|6|6|1826|21|4|1896
17834|Schneider|Henri, Adolphe, Eugène|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/17834|10|12|1840|17|5|1898
6379|Sembat|Marcel|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6379|19|10|1862|5|9|1922
6386|Sentenac|Joseph|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6386|24|1|1835|5|2|1915
6397|Serph|Marc, Gusman|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6397|12|7|1820|26|3|1902
6814|Sever|Jacques|http://www2.assemblee-nationale.fr/sycomore/fiche/(num_dept)/6814|17|4|1845|21|7|1917
